species_name,genome_file_name,cds_file_name,gff_file_name,original_name,cds_url,genome_url,proteome_url,gff_url,source,gff_urls
scheffersomyces_lignicola,scheffersomyces_lignicola_cbs10612t_v1_0_genomic.fna,scheffersomyces_lignicola_cbs10612t_v1_0_cds_from_gff.fna,scheffersomyces_lignicola_cbs10612t_v1_0.gff,scheffersomyces_lignicola_cbs10612t_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schlign1/download/Schlign1_GeneCatalog_CDS_20210721.fasta.gz"" --output data/MycoCosm/cds/scheffersomyces_lignicola_cbs10612t_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schlign1/download/Schlign1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/scheffersomyces_lignicola_cbs10612t_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schlign1/download/Schlign1_GeneCatalog_proteins_20210721.aa.fasta.gz"" --output data/MycoCosm/proteomes/scheffersomyces_lignicola_cbs10612t_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schlign1/download/Schlign1_GeneCatalog_20210721.gff3.gz"" --output data/MycoCosm/gff/scheffersomyces_lignicola_cbs10612t_v1_0.gff_gff_download.gz"
scheffersomyces_insectosa,scheffersomyces_insectosa_nrrl_y_12854t_v1_0_genomic.fna,scheffersomyces_insectosa_nrrl_y_12854t_v1_0_cds_from_gff.fna,scheffersomyces_insectosa_nrrl_y_12854t_v1_0.gff,scheffersomyces_insectosa_nrrl_y_12854t_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schins1/download/Schins1_GeneCatalog_CDS_20210822.fasta.gz"" --output data/MycoCosm/cds/scheffersomyces_insectosa_nrrl_y_12854t_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schins1/download/Schins1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/scheffersomyces_insectosa_nrrl_y_12854t_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schins1/download/Schins1_GeneCatalog_proteins_20210822.aa.fasta.gz"" --output data/MycoCosm/proteomes/scheffersomyces_insectosa_nrrl_y_12854t_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schins1/download/Schins1_GeneCatalog_20210822.gff3.gz"" --output data/MycoCosm/gff/scheffersomyces_insectosa_nrrl_y_12854t_v1_0.gff_gff_download.gz"
scheffersomyces_illinoisensis,scheffersomyces_illinoisensis_nrrl_y_48827t_v1_1_genomic.fna,scheffersomyces_illinoisensis_nrrl_y_48827t_v1_1_cds_from_gff.fna,scheffersomyces_illinoisensis_nrrl_y_48827t_v1_1.gff,scheffersomyces_illinoisensis_nrrl_y_48827t_v1_1,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schill1_1/download/Schill1_1_GeneCatalog_CDS_20210706.fasta.gz"" --output data/MycoCosm/cds/scheffersomyces_illinoisensis_nrrl_y_48827t_v1_1_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schill1_1/download/Schill1_1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/scheffersomyces_illinoisensis_nrrl_y_48827t_v1_1_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schill1_1/download/Schill1_1_GeneCatalog_proteins_20210706.aa.fasta.gz"" --output data/MycoCosm/proteomes/scheffersomyces_illinoisensis_nrrl_y_48827t_v1_1.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schill1_1/download/Schill1_1_GeneCatalog_20210706.gff3.gz"" --output data/MycoCosm/gff/scheffersomyces_illinoisensis_nrrl_y_48827t_v1_1.gff_gff_download.gz"
scheffersomyces_gosingicus,scheffersomyces_gosingicus_cbs11433t_v1_0_genomic.fna,scheffersomyces_gosingicus_cbs11433t_v1_0_cds_from_gff.fna,scheffersomyces_gosingicus_cbs11433t_v1_0.gff,scheffersomyces_gosingicus_cbs11433t_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schgos1/download/Schgos1_GeneCatalog_CDS_20210719.fasta.gz"" --output data/MycoCosm/cds/scheffersomyces_gosingicus_cbs11433t_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schgos1/download/Schgos1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/scheffersomyces_gosingicus_cbs11433t_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schgos1/download/Schgos1_GeneCatalog_proteins_20210719.aa.fasta.gz"" --output data/MycoCosm/proteomes/scheffersomyces_gosingicus_cbs11433t_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schgos1/download/Schgos1_GeneCatalog_20210719.gff3.gz"" --output data/MycoCosm/gff/scheffersomyces_gosingicus_cbs11433t_v1_0.gff_gff_download.gz"
scheffersomyces_cryptocercus,scheffersomyces_cryptocercus_nrrl_y_48824t_v1_0_genomic.fna,scheffersomyces_cryptocercus_nrrl_y_48824t_v1_0_cds_from_gff.fna,scheffersomyces_cryptocercus_nrrl_y_48824t_v1_0.gff,scheffersomyces_cryptocercus_nrrl_y_48824t_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schcry1/download/Schcry1_GeneCatalog_CDS_20210717.fasta.gz"" --output data/MycoCosm/cds/scheffersomyces_cryptocercus_nrrl_y_48824t_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schcry1/download/Schcry1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/scheffersomyces_cryptocercus_nrrl_y_48824t_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schcry1/download/Schcry1_GeneCatalog_proteins_20210717.aa.fasta.gz"" --output data/MycoCosm/proteomes/scheffersomyces_cryptocercus_nrrl_y_48824t_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schcry1/download/Schcry1_GeneCatalog_20210717.gff3.gz"" --output data/MycoCosm/gff/scheffersomyces_cryptocercus_nrrl_y_48824t_v1_0.gff_gff_download.gz"
scheffersomyces_coipomoensis,scheffersomyces_coipomoensis_nrrl_y_17651t_v1_0_genomic.fna,scheffersomyces_coipomoensis_nrrl_y_17651t_v1_0_cds_from_gff.fna,scheffersomyces_coipomoensis_nrrl_y_17651t_v1_0.gff,scheffersomyces_coipomoensis_nrrl_y_17651t_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schcoi1/download/Schcoi1_GeneCatalog_CDS_20180319.fasta.gz"" --output data/MycoCosm/cds/scheffersomyces_coipomoensis_nrrl_y_17651t_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schcoi1/download/Schcoi1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/scheffersomyces_coipomoensis_nrrl_y_17651t_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schcoi1/download/Schcoi1_GeneCatalog_proteins_20180319.aa.fasta.gz"" --output data/MycoCosm/proteomes/scheffersomyces_coipomoensis_nrrl_y_17651t_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schcoi1/download/Schcoi1_GeneCatalog_20180319.gff3.gz"" --output data/MycoCosm/gff/scheffersomyces_coipomoensis_nrrl_y_17651t_v1_0.gff_gff_download.gz"
scheffersomyces_amazonensis,scheffersomyces_amazonensis_ufmg_hmd_26_3_v1_0_genomic.fna,scheffersomyces_amazonensis_ufmg_hmd_26_3_v1_0_cds_from_gff.fna,scheffersomyces_amazonensis_ufmg_hmd_26_3_v1_0.gff,scheffersomyces_amazonensis_ufmg_hmd_26_3_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schama1/download/Schama1_GeneCatalog_CDS_20210720.fasta.gz"" --output data/MycoCosm/cds/scheffersomyces_amazonensis_ufmg_hmd_26_3_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schama1/download/Schama1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/scheffersomyces_amazonensis_ufmg_hmd_26_3_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schama1/download/Schama1_GeneCatalog_proteins_20210720.aa.fasta.gz"" --output data/MycoCosm/proteomes/scheffersomyces_amazonensis_ufmg_hmd_26_3_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Schama1/download/Schama1_GeneCatalog_20210720.gff3.gz"" --output data/MycoCosm/gff/scheffersomyces_amazonensis_ufmg_hmd_26_3_v1_0.gff_gff_download.gz"
saturnispora_dispora,saturnispora_dispora_nrrl_y_1447_genomic.fna,saturnispora_dispora_nrrl_y_1447_cds_from_gff.fna,saturnispora_dispora_nrrl_y_1447.gff,saturnispora_dispora_nrrl_y_1447,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Satdi1/download/Satdi1_GeneCatalog_CDS_20181207.fasta.gz"" --output data/MycoCosm/cds/saturnispora_dispora_nrrl_y_1447_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Satdi1/download/Satdi1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/saturnispora_dispora_nrrl_y_1447_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Satdi1/download/Satdi1_GeneCatalog_proteins_20181207.aa.fasta.gz"" --output data/MycoCosm/proteomes/saturnispora_dispora_nrrl_y_1447.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Satdi1/download/Satdi1_GeneCatalog_20181207.gff3.gz"" --output data/MycoCosm/gff/saturnispora_dispora_nrrl_y_1447.gff_gff_download.gz"
sarocladium_strictum,sarocladium_strictum_unk_v1_0_genomic.fna,sarocladium_strictum_unk_v1_0_cds_from_gff.fna,sarocladium_strictum_unk_v1_0.gff,sarocladium_strictum_unk_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Sarstr1/download/Sarstr1_GeneCatalog_CDS_20171004.fasta.gz"" --output data/MycoCosm/cds/sarocladium_strictum_unk_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Sarstr1/download/Sarstr1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/sarocladium_strictum_unk_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Sarstr1/download/Sarstr1_GeneCatalog_proteins_20171004.aa.fasta.gz"" --output data/MycoCosm/proteomes/sarocladium_strictum_unk_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Sarstr1/download/Sarstr1_GeneCatalog_20171004.gff3.gz"" --output data/MycoCosm/gff/sarocladium_strictum_unk_v1_0.gff_gff_download.gz"
saccharomycopsis_capsularis,saccharomycopsis_capsularis_nrrl_y_17639_genomic.fna,saccharomycopsis_capsularis_nrrl_y_17639_cds_from_gff.fna,saccharomycopsis_capsularis_nrrl_y_17639.gff,saccharomycopsis_capsularis_nrrl_y_17639,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Sacca1/download/Sacca1_GeneCatalog_CDS_20181012.fasta.gz"" --output data/MycoCosm/cds/saccharomycopsis_capsularis_nrrl_y_17639_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Sacca1/download/Sacca1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/saccharomycopsis_capsularis_nrrl_y_17639_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Sacca1/download/Sacca1_GeneCatalog_proteins_20181012.aa.fasta.gz"" --output data/MycoCosm/proteomes/saccharomycopsis_capsularis_nrrl_y_17639.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Sacca1/download/Sacca1_GeneCatalog_20181012.gff3.gz"" --output data/MycoCosm/gff/saccharomycopsis_capsularis_nrrl_y_17639.gff_gff_download.gz"
saccharomyces_arboricola,saccharomyces_arboricola_h_6_genomic.fna,saccharomyces_arboricola_h_6_cds_from_gff.fna,saccharomyces_arboricola_h_6.gff,saccharomyces_arboricola_h_6,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Sacarb1/download/Sacarb1_GeneCatalog_CDS_20190924.fasta.gz"" --output data/MycoCosm/cds/saccharomyces_arboricola_h_6_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Sacarb1/download/Sacarb1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/saccharomyces_arboricola_h_6_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Sacarb1/download/Sacarb1_GeneCatalog_proteins_20190924.aa.fasta.gz"" --output data/MycoCosm/proteomes/saccharomyces_arboricola_h_6.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Sacarb1/download/Sacarb1_GeneCatalog_20190924.gff3.gz"" --output data/MycoCosm/gff/saccharomyces_arboricola_h_6.gff_gff_download.gz"
rosellinia_corticium,rosellinia_corticium_1501_v1_0_genomic.fna,rosellinia_corticium_1501_v1_0_cds_from_gff.fna,rosellinia_corticium_1501_v1_0.gff,rosellinia_corticium_1501_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Roscor1/download/Roscor1_GeneCatalog_CDS_20200704.fasta.gz"" --output data/MycoCosm/cds/rosellinia_corticium_1501_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Roscor1/download/Roscor1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/rosellinia_corticium_1501_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Roscor1/download/Roscor1_GeneCatalog_proteins_20200704.aa.fasta.gz"" --output data/MycoCosm/proteomes/rosellinia_corticium_1501_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Roscor1/download/Roscor1_GeneCatalog_20200704.gff3.gz"" --output data/MycoCosm/gff/rosellinia_corticium_1501_v1_0.gff_gff_download.gz"
rhizina_undulata,rhizina_undulata_cbs_300_56_v1_0_genomic.fna,rhizina_undulata_cbs_300_56_v1_0_cds_from_gff.fna,rhizina_undulata_cbs_300_56_v1_0.gff,rhizina_undulata_cbs_300_56_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Rhiund1/download/Rhiund1_GeneCatalog_CDS_20190327.fasta.gz"" --output data/MycoCosm/cds/rhizina_undulata_cbs_300_56_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Rhiund1/download/Rhiund1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/rhizina_undulata_cbs_300_56_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Rhiund1/download/Rhiund1_GeneCatalog_proteins_20190327.aa.fasta.gz"" --output data/MycoCosm/proteomes/rhizina_undulata_cbs_300_56_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Rhiund1/download/Rhiund1_GeneCatalog_20190327.gff3.gz"" --output data/MycoCosm/gff/rhizina_undulata_cbs_300_56_v1_0.gff_gff_download.gz"
rhexocercosporidium_sp,rhexocercosporidium_sp_mpi_puge_at_0058_v1_0_genomic.fna,rhexocercosporidium_sp_mpi_puge_at_0058_v1_0_cds_from_gff.fna,rhexocercosporidium_sp_mpi_puge_at_0058_v1_0.gff,rhexocercosporidium_sp_mpi_puge_at_0058_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Rhesp1/download/Rhesp1_GeneCatalog_CDS_20171207.fasta.gz"" --output data/MycoCosm/cds/rhexocercosporidium_sp_mpi_puge_at_0058_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Rhesp1/download/Rhesp1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/rhexocercosporidium_sp_mpi_puge_at_0058_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Rhesp1/download/Rhesp1_GeneCatalog_proteins_20171207.aa.fasta.gz"" --output data/MycoCosm/proteomes/rhexocercosporidium_sp_mpi_puge_at_0058_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Rhesp1/download/Rhesp1_GeneCatalog_20171207.gff3.gz"" --output data/MycoCosm/gff/rhexocercosporidium_sp_mpi_puge_at_0058_v1_0.gff_gff_download.gz"
remersonia_thermophila,remersonia_thermophila_atcc_22073_genomic.fna,remersonia_thermophila_atcc_22073_cds_from_gff.fna,remersonia_thermophila_atcc_22073.gff,remersonia_thermophila_atcc_22073,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Remth1/download/Remth1_GeneCatalog_CDS_20220708.fasta.gz"" --output data/MycoCosm/cds/remersonia_thermophila_atcc_22073_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Remth1/download/Remth1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/remersonia_thermophila_atcc_22073_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Remth1/download/Remth1_GeneCatalog_proteins_20220708.aa.fasta.gz"" --output data/MycoCosm/proteomes/remersonia_thermophila_atcc_22073.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Remth1/download/Remth1_GeneCatalog_genes_20220708.gff3.gz"" --output data/MycoCosm/gff/remersonia_thermophila_atcc_22073.gff_gff_download.gz"
