species_name,genome_file_name,cds_file_name,gff_file_name,original_name,cds_url,genome_url,proteome_url,gff_url,source,gff_urls
aspergillus_desertorum,aspergillus_desertorum_cbs_653_73_v1_0_genomic.fna,aspergillus_desertorum_cbs_653_73_v1_0_cds_from_gff.fna,aspergillus_desertorum_cbs_653_73_v1_0.gff,aspergillus_desertorum_cbs_653_73_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspdese1/download/Aspdese1_GeneCatalog_CDS_20160412.fasta.gz"" --output data/MycoCosm/cds/aspergillus_desertorum_cbs_653_73_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspdese1/download/Aspdese1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/aspergillus_desertorum_cbs_653_73_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspdese1/download/Aspdese1_GeneCatalog_proteins_20160412.aa.fasta.gz"" --output data/MycoCosm/proteomes/aspergillus_desertorum_cbs_653_73_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspdese1/download/Aspdese1_GeneCatalog_20160412.gff3.gz"" --output data/MycoCosm/gff/aspergillus_desertorum_cbs_653_73_v1_0.gff_gff_download.gz"
aspergillus_dentatus,aspergillus_dentatus_cbs_114_63_v1_0_genomic.fna,aspergillus_dentatus_cbs_114_63_v1_0_cds_from_gff.fna,aspergillus_dentatus_cbs_114_63_v1_0.gff,aspergillus_dentatus_cbs_114_63_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspden1/download/Aspden1_GeneCatalog_CDS_20190524.fasta.gz"" --output data/MycoCosm/cds/aspergillus_dentatus_cbs_114_63_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspden1/download/Aspden1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/aspergillus_dentatus_cbs_114_63_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspden1/download/Aspden1_GeneCatalog_proteins_20190524.aa.fasta.gz"" --output data/MycoCosm/proteomes/aspergillus_dentatus_cbs_114_63_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspden1/download/Aspden1_GeneCatalog_20190524.gff3.gz"" --output data/MycoCosm/gff/aspergillus_dentatus_cbs_114_63_v1_0.gff_gff_download.gz"
aspergillus_deflectus,aspergillus_deflectus_cbs_109_55_v1_0_genomic.fna,aspergillus_deflectus_cbs_109_55_v1_0_cds_from_gff.fna,aspergillus_deflectus_cbs_109_55_v1_0.gff,aspergillus_deflectus_cbs_109_55_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspdef1/download/Aspdef1_GeneCatalog_CDS_20210414.fasta.gz"" --output data/MycoCosm/cds/aspergillus_deflectus_cbs_109_55_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspdef1/download/Aspdef1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/aspergillus_deflectus_cbs_109_55_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspdef1/download/Aspdef1_GeneCatalog_proteins_20210414.aa.fasta.gz"" --output data/MycoCosm/proteomes/aspergillus_deflectus_cbs_109_55_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspdef1/download/Aspdef1_GeneCatalog_20210414.gff3.gz"" --output data/MycoCosm/gff/aspergillus_deflectus_cbs_109_55_v1_0.gff_gff_download.gz"
aspergillus_cumulatus,aspergillus_cumulatus_dto_311_f5_v1_0_genomic.fna,aspergillus_cumulatus_dto_311_f5_v1_0_cds_from_gff.fna,aspergillus_cumulatus_dto_311_f5_v1_0.gff,aspergillus_cumulatus_dto_311_f5_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcu1/download/Aspcu1_GeneCatalog_CDS_20190828.fasta.gz"" --output data/MycoCosm/cds/aspergillus_cumulatus_dto_311_f5_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcu1/download/Aspcu1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/aspergillus_cumulatus_dto_311_f5_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcu1/download/Aspcu1_GeneCatalog_proteins_20190828.aa.fasta.gz"" --output data/MycoCosm/proteomes/aspergillus_cumulatus_dto_311_f5_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcu1/download/Aspcu1_GeneCatalog_20190828.gff3.gz"" --output data/MycoCosm/gff/aspergillus_cumulatus_dto_311_f5_v1_0.gff_gff_download.gz"
aspergillus_crustosus,aspergillus_crustosus_cbs_478_65_v1_0_genomic.fna,aspergillus_crustosus_cbs_478_65_v1_0_cds_from_gff.fna,aspergillus_crustosus_cbs_478_65_v1_0.gff,aspergillus_crustosus_cbs_478_65_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcru1/download/Aspcru1_GeneCatalog_CDS_20170323.fasta.gz"" --output data/MycoCosm/cds/aspergillus_crustosus_cbs_478_65_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcru1/download/Aspcru1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/aspergillus_crustosus_cbs_478_65_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcru1/download/Aspcru1_GeneCatalog_proteins_20170323.aa.fasta.gz"" --output data/MycoCosm/proteomes/aspergillus_crustosus_cbs_478_65_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcru1/download/Aspcru1_GeneCatalog_20170323.gff3.gz"" --output data/MycoCosm/gff/aspergillus_crustosus_cbs_478_65_v1_0.gff_gff_download.gz"
aspergillus_croceus,aspergillus_croceus_cbs_134396_v1_0_genomic.fna,aspergillus_croceus_cbs_134396_v1_0_cds_from_gff.fna,aspergillus_croceus_cbs_134396_v1_0.gff,aspergillus_croceus_cbs_134396_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcro1_1/download/Aspcro1_1_GeneCatalog_CDS_20210513.fasta.gz"" --output data/MycoCosm/cds/aspergillus_croceus_cbs_134396_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcro1_1/download/Aspcro1_1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/aspergillus_croceus_cbs_134396_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcro1_1/download/Aspcro1_1_GeneCatalog_proteins_20210513.aa.fasta.gz"" --output data/MycoCosm/proteomes/aspergillus_croceus_cbs_134396_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcro1_1/download/Aspcro1_1_GeneCatalog_20210513.gff3.gz"" --output data/MycoCosm/gff/aspergillus_croceus_cbs_134396_v1_0.gff_gff_download.gz"
aspergillus_cretensis,aspergillus_cretensis_cbs_112802_v1_0_genomic.fna,aspergillus_cretensis_cbs_112802_v1_0_cds_from_gff.fna,aspergillus_cretensis_cbs_112802_v1_0.gff,aspergillus_cretensis_cbs_112802_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcre1/download/Aspcre1_GeneCatalog_CDS_20190322.fasta.gz"" --output data/MycoCosm/cds/aspergillus_cretensis_cbs_112802_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcre1/download/Aspcre1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/aspergillus_cretensis_cbs_112802_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcre1/download/Aspcre1_GeneCatalog_proteins_20190322.aa.fasta.gz"" --output data/MycoCosm/proteomes/aspergillus_cretensis_cbs_112802_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcre1/download/Aspcre1_GeneCatalog_20190322.gff3.gz"" --output data/MycoCosm/gff/aspergillus_cretensis_cbs_112802_v1_0.gff_gff_download.gz"
aspergillus_creber,aspergillus_creber_ibt_32277_v1_0_genomic.fna,aspergillus_creber_ibt_32277_v1_0_cds_from_gff.fna,aspergillus_creber_ibt_32277_v1_0.gff,aspergillus_creber_ibt_32277_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcreb1/download/Aspcreb1_GeneCatalog_CDS_20191031.fasta.gz"" --output data/MycoCosm/cds/aspergillus_creber_ibt_32277_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcreb1/download/Aspcreb1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/aspergillus_creber_ibt_32277_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcreb1/download/Aspcreb1_GeneCatalog_proteins_20191031.aa.fasta.gz"" --output data/MycoCosm/proteomes/aspergillus_creber_ibt_32277_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcreb1/download/Aspcreb1_GeneCatalog_20191031.gff3.gz"" --output data/MycoCosm/gff/aspergillus_creber_ibt_32277_v1_0.gff_gff_download.gz"
aspergillus_costiformis,aspergillus_costiformis_cbs_101749_v1_0_genomic.fna,aspergillus_costiformis_cbs_101749_v1_0_cds_from_gff.fna,aspergillus_costiformis_cbs_101749_v1_0.gff,aspergillus_costiformis_cbs_101749_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcost1/download/Aspcost1_GeneCatalog_CDS_20190828.fasta.gz"" --output data/MycoCosm/cds/aspergillus_costiformis_cbs_101749_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcost1/download/Aspcost1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/aspergillus_costiformis_cbs_101749_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcost1/download/Aspcost1_GeneCatalog_proteins_20190828.aa.fasta.gz"" --output data/MycoCosm/proteomes/aspergillus_costiformis_cbs_101749_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcost1/download/Aspcost1_GeneCatalog_20190828.gff3.gz"" --output data/MycoCosm/gff/aspergillus_costiformis_cbs_101749_v1_0.gff_gff_download.gz"
aspergillus_corrugatus,aspergillus_corrugatus_cbs_191_77_v1_0_genomic.fna,aspergillus_corrugatus_cbs_191_77_v1_0_cds_from_gff.fna,aspergillus_corrugatus_cbs_191_77_v1_0.gff,aspergillus_corrugatus_cbs_191_77_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcorr1/download/Aspcorr1_GeneCatalog_CDS_20210526.fasta.gz"" --output data/MycoCosm/cds/aspergillus_corrugatus_cbs_191_77_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcorr1/download/Aspcorr1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/aspergillus_corrugatus_cbs_191_77_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcorr1/download/Aspcorr1_GeneCatalog_proteins_20210526.aa.fasta.gz"" --output data/MycoCosm/proteomes/aspergillus_corrugatus_cbs_191_77_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcorr1/download/Aspcorr1_GeneCatalog_20210526.gff3.gz"" --output data/MycoCosm/gff/aspergillus_corrugatus_cbs_191_77_v1_0.gff_gff_download.gz"
aspergillus_coreanus,aspergillus_coreanus_cbs_117059_v1_0_genomic.fna,aspergillus_coreanus_cbs_117059_v1_0_cds_from_gff.fna,aspergillus_coreanus_cbs_117059_v1_0.gff,aspergillus_coreanus_cbs_117059_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcorea1/download/Aspcorea1_GeneCatalog_CDS_20170408.fasta.gz"" --output data/MycoCosm/cds/aspergillus_coreanus_cbs_117059_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcorea1/download/Aspcorea1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/aspergillus_coreanus_cbs_117059_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcorea1/download/Aspcorea1_GeneCatalog_proteins_20170408.aa.fasta.gz"" --output data/MycoCosm/proteomes/aspergillus_coreanus_cbs_117059_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcorea1/download/Aspcorea1_GeneCatalog_20170408.gff3.gz"" --output data/MycoCosm/gff/aspergillus_coreanus_cbs_117059_v1_0.gff_gff_download.gz"
aspergillus_conjunctus,aspergillus_conjunctus_cbs_476_65_v1_0_genomic.fna,aspergillus_conjunctus_cbs_476_65_v1_0_cds_from_gff.fna,aspergillus_conjunctus_cbs_476_65_v1_0.gff,aspergillus_conjunctus_cbs_476_65_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcon1/download/Aspcon1_GeneCatalog_CDS_20210202.fasta.gz"" --output data/MycoCosm/cds/aspergillus_conjunctus_cbs_476_65_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcon1/download/Aspcon1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/aspergillus_conjunctus_cbs_476_65_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcon1/download/Aspcon1_GeneCatalog_proteins_20210202.aa.fasta.gz"" --output data/MycoCosm/proteomes/aspergillus_conjunctus_cbs_476_65_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcon1/download/Aspcon1_GeneCatalog_20210202.gff3.gz"" --output data/MycoCosm/gff/aspergillus_conjunctus_cbs_476_65_v1_0.gff_gff_download.gz"
aspergillus_cleistominutus,aspergillus_cleistominutus_cbs_200_75_v1_0_genomic.fna,aspergillus_cleistominutus_cbs_200_75_v1_0_cds_from_gff.fna,aspergillus_cleistominutus_cbs_200_75_v1_0.gff,aspergillus_cleistominutus_cbs_200_75_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcle1/download/Aspcle1_GeneCatalog_CDS_20181121.fasta.gz"" --output data/MycoCosm/cds/aspergillus_cleistominutus_cbs_200_75_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcle1/download/Aspcle1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/aspergillus_cleistominutus_cbs_200_75_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcle1/download/Aspcle1_GeneCatalog_proteins_20181121.aa.fasta.gz"" --output data/MycoCosm/proteomes/aspergillus_cleistominutus_cbs_200_75_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcle1/download/Aspcle1_GeneCatalog_20181121.gff3.gz"" --output data/MycoCosm/gff/aspergillus_cleistominutus_cbs_200_75_v1_0.gff_gff_download.gz"
aspergillus_clavatonanicus,aspergillus_clavatonanicus_v1_0_genomic.fna,aspergillus_clavatonanicus_v1_0_cds_from_gff.fna,aspergillus_clavatonanicus_v1_0.gff,aspergillus_clavatonanicus_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcla1/download/Aspcla1_GeneCatalog_CDS_20160910.fasta.gz"" --output data/MycoCosm/cds/aspergillus_clavatonanicus_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcla1/download/Aspcla1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/aspergillus_clavatonanicus_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcla1/download/Aspcla1_GeneCatalog_proteins_20160910.aa.fasta.gz"" --output data/MycoCosm/proteomes/aspergillus_clavatonanicus_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcla1/download/Aspcla1_GeneCatalog_20160910.gff3.gz"" --output data/MycoCosm/gff/aspergillus_clavatonanicus_v1_0.gff_gff_download.gz"
aspergillus_cibarius,aspergillus_cibarius_dto_197_d3_v1_0_genomic.fna,aspergillus_cibarius_dto_197_d3_v1_0_cds_from_gff.fna,aspergillus_cibarius_dto_197_d3_v1_0.gff,aspergillus_cibarius_dto_197_d3_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcib1/download/Aspcib1_GeneCatalog_CDS_20210917.fasta.gz"" --output data/MycoCosm/cds/aspergillus_cibarius_dto_197_d3_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcib1/download/Aspcib1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/aspergillus_cibarius_dto_197_d3_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcib1/download/Aspcib1_GeneCatalog_proteins_20210917.aa.fasta.gz"" --output data/MycoCosm/proteomes/aspergillus_cibarius_dto_197_d3_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Aspcib1/download/Aspcib1_GeneCatalog_20210917.gff3.gz"" --output data/MycoCosm/gff/aspergillus_cibarius_dto_197_d3_v1_0.gff_gff_download.gz"
